url_length,use_https,domain_length,num_subdomains,path_length,use_ip,count_slash,count_dot,count_ampersand,count_at,count_dash,count_equals,count_question,count_semicolon,count_digits,label
292,0,16,1,33,0,6,16,10,1,0,6,2,10,62,1
58,0,19,0,32,0,4,2,0,0,0,0,0,0,3,1
291,0,16,1,33,0,6,17,10,1,0,6,2,10,62,1
70,0,18,1,45,0,6,3,0,0,0,0,0,0,0,1
293,0,17,1,42,0,9,16,10,1,0,6,2,10,62,1
284,0,16,1,33,0,6,16,10,1,0,6,2,10,64,1
285,0,16,1,33,0,6,16,10,1,0,6,2,10,62,1
56,0,14,1,35,0,6,3,0,0,0,0,0,0,0,1
63,0,15,0,41,0,10,1,0,0,0,0,0,0,0,1
80,0,16,1,33,0,6,4,0,1,0,1,1,0,0,1
109,0,15,0,38,0,8,2,1,0,0,2,1,0,1,1
47,0,18,0,22,0,8,1,0,0,0,0,0,0,0,1
51,0,15,0,29,0,6,1,0,0,0,0,0,0,0,1
78,0,16,1,32,0,6,4,0,1,0,1,1,0,0,1
69,1,29,0,32,0,6,2,0,0,0,0,0,0,0,1
62,0,29,0,26,0,6,1,0,0,0,0,0,0,0,1
60,0,10,0,43,0,6,2,0,0,0,0,0,0,3,1
167,0,16,1,144,0,10,3,0,0,0,0,0,0,20,1
109,0,29,0,51,0,8,3,0,1,0,1,1,0,2,1
59,0,29,0,23,0,6,1,0,0,0,0,0,0,0,1
69,0,13,0,23,0,5,5,0,0,0,1,1,0,9,1
111,0,29,0,51,0,8,3,0,1,0,1,1,0,2,1
309,0,29,0,49,0,8,14,9,1,0,11,2,9,63,1
81,0,25,2,49,0,6,3,0,0,0,0,0,0,26,1
47,0,17,0,23,0,5,2,0,0,0,0,0,0,0,1
31,0,15,0,9,0,5,1,0,0,0,0,0,0,0,1
114,0,29,0,51,0,8,3,0,1,0,1,1,0,2,1
315,0,29,0,49,0,8,14,9,1,0,11,2,9,63,1
291,0,16,1,33,0,6,16,10,1,0,6,2,10,62,1
113,0,29,0,51,0,8,4,0,1,0,1,1,0,2,1
115,0,29,0,51,0,8,3,0,1,0,1,1,0,2,1
117,0,29,0,51,0,8,3,0,1,0,1,1,0,2,1
108,0,29,0,51,0,8,3,0,1,0,1,1,0,2,1
113,0,29,0,51,0,8,3,0,1,0,1,1,0,2,1
108,0,29,0,51,0,8,3,0,1,0,1,1,0,2,1
115,0,29,0,51,0,8,3,0,1,0,1,1,0,2,1
117,0,29,0,51,0,8,4,0,1,0,1,1,0,2,1
117,0,29,0,51,0,8,3,0,1,0,1,1,0,2,1
108,0,29,0,51,0,8,3,0,1,0,1,1,0,2,1
120,0,29,0,51,0,8,3,0,1,0,1,1,0,2,1
117,0,29,0,51,0,8,3,0,1,0,1,1,0,2,1
115,0,29,0,51,0,8,3,0,1,0,1,1,0,2,1
314,0,29,0,49,0,8,15,9,1,0,11,2,9,63,1
318,0,29,0,49,0,8,14,9,1,0,11,2,9,63,1
309,0,29,0,49,0,8,14,9,1,0,11,2,9,63,1
314,0,29,0,49,0,8,14,9,1,0,11,2,9,63,1
309,0,29,0,49,0,8,14,9,1,0,11,2,9,63,1
320,0,29,0,49,0,8,14,9,1,0,11,2,9,63,1
318,0,29,0,49,0,8,15,9,1,0,11,2,9,63,1
318,0,29,0,49,0,8,14,9,1,0,11,2,9,63,1
309,0,29,0,49,0,8,14,9,1,0,11,2,9,63,1
321,0,29,0,49,0,8,14,9,1,0,11,2,9,63,1
318,0,29,0,49,0,8,14,9,1,0,11,2,9,63,1
316,0,29,0,49,0,8,14,9,1,0,11,2,9,63,1
60,0,20,1,33,0,6,3,0,0,0,0,0,0,0,1
99,0,15,0,28,0,6,2,1,0,0,2,1,0,1,1
216,0,24,1,185,0,10,2,0,0,0,0,0,0,116,1
36,0,28,2,1,0,3,3,0,0,0,0,0,0,0,1
53,0,13,1,33,0,6,3,0,0,0,0,0,0,0,1
78,0,14,1,35,0,6,4,0,1,0,1,1,0,0,1
83,0,14,1,35,0,6,5,0,1,0,1,1,0,0,1
285,0,16,1,33,0,6,16,10,1,0,6,2,10,62,1
284,0,16,1,33,0,6,16,10,1,0,6,2,10,65,1
284,0,16,1,33,0,6,16,10,1,0,6,2,10,62,1
285,0,16,1,33,0,6,16,10,1,0,6,2,10,62,1
76,0,14,0,55,0,10,1,0,0,0,0,0,0,0,1
242,0,10,0,15,0,5,13,9,0,0,11,2,9,61,1
68,0,15,0,46,0,7,2,0,0,0,0,0,0,0,1
35,0,14,1,14,0,6,2,0,0,0,0,0,0,0,1
46,0,8,0,31,0,6,2,0,0,0,0,0,0,0,1
68,0,29,0,32,0,6,2,0,0,0,0,0,0,0,1
72,0,25,0,40,0,7,2,0,0,0,0,0,0,0,1
58,0,12,0,39,0,7,2,0,0,0,0,0,0,0,1
74,0,30,0,37,0,4,2,0,0,0,0,0,0,0,1
44,0,20,0,17,0,6,1,0,0,0,0,0,0,0,1
184,0,17,0,39,0,7,2,9,0,0,10,1,9,14,1
58,0,19,0,32,0,5,2,0,0,0,0,0,0,0,1
184,0,17,0,39,0,7,2,9,0,0,10,1,9,14,1
136,0,17,0,39,0,7,2,5,0,0,7,1,5,12,1
136,0,17,0,39,0,7,2,5,0,0,7,1,5,12,1
65,0,9,0,49,0,10,1,0,0,0,0,0,0,0,1
176,0,16,1,104,0,7,3,1,0,0,2,1,1,33,1
176,0,16,1,104,0,7,3,1,0,0,2,1,1,34,1
49,0,12,0,30,0,5,2,0,0,0,0,0,0,0,1
59,0,17,1,35,0,5,3,0,0,0,0,0,0,7,1
45,0,18,0,20,0,7,1,0,0,0,0,0,0,0,1
32,0,8,0,17,0,5,1,0,0,0,0,0,0,0,1
68,0,18,0,43,0,8,2,0,0,0,0,0,0,0,1
212,0,17,1,54,0,5,4,6,0,0,6,2,6,30,1
218,0,16,1,146,0,10,3,1,0,0,2,1,1,32,1
218,0,16,1,146,0,10,3,1,0,0,2,1,1,36,1
73,0,17,1,49,0,6,3,0,0,0,0,0,0,0,1
72,0,19,1,46,0,8,2,0,0,0,0,0,0,0,1
72,0,19,1,46,0,8,2,0,0,0,0,0,0,0,1
32,0,10,0,15,0,4,2,0,0,0,0,0,0,1,1
73,0,24,0,42,0,8,2,0,0,0,0,0,0,1,1
81,0,17,0,57,0,6,1,0,0,0,1,0,0,21,1
47,0,17,0,23,0,5,2,0,0,0,0,0,0,0,1
76,0,14,1,35,0,6,4,0,1,0,1,1,0,0,1
83,0,14,1,35,0,6,5,0,1,0,1,1,0,0,1
78,0,16,0,55,0,7,2,0,0,0,0,0,0,8,1
64,0,29,2,28,0,5,4,0,0,0,0,0,0,0,1
114,0,29,0,51,0,8,3,0,1,0,1,1,0,2,1
312,0,29,0,49,0,8,14,9,1,0,11,2,9,63,1
251,0,12,1,17,0,4,15,10,0,0,6,2,10,62,1
70,0,8,0,33,0,6,4,0,0,0,1,1,0,2,1
260,0,14,0,24,0,6,14,10,0,0,6,2,10,62,1
41,0,22,0,12,0,4,1,0,0,0,0,0,0,2,1
67,0,24,1,36,0,5,3,0,0,0,0,0,0,0,1
67,0,24,1,36,0,5,3,0,0,0,0,0,0,0,1
43,0,14,0,22,0,6,1,0,0,0,0,0,0,0,1
258,0,8,0,33,0,6,13,9,0,0,11,2,9,61,1
111,0,14,0,90,0,6,2,0,0,0,0,0,0,40,1
52,0,19,0,26,0,6,1,0,0,0,0,0,0,0,1
62,0,16,1,39,0,7,3,0,0,0,0,0,0,0,1
102,0,7,0,39,0,6,2,1,0,0,2,1,0,1,1
63,0,10,1,46,0,7,3,0,0,0,0,0,0,8,1
39,0,20,0,12,0,5,1,0,0,0,0,0,0,0,1
54,0,8,0,39,0,6,2,0,0,0,0,0,0,6,1
80,0,10,0,63,0,8,1,0,0,0,0,0,0,0,1
78,0,14,1,35,0,6,4,0,1,0,1,1,0,0,1
82,0,14,1,35,0,6,4,0,1,0,1,1,0,0,1
87,0,14,1,35,0,6,4,0,1,0,1,1,0,0,1
81,0,14,1,35,0,6,4,0,1,0,1,1,0,0,1
84,0,14,1,35,0,6,4,0,1,0,1,1,0,0,1
79,0,14,1,35,0,6,4,0,1,0,1,1,0,0,1
40,0,9,1,24,0,5,3,0,0,0,0,0,0,0,1
284,0,16,1,33,0,6,16,10,1,0,6,2,10,62,1
47,0,10,0,20,0,4,2,0,0,0,1,1,0,0,1
35,0,12,1,16,0,4,3,0,0,0,0,0,0,0,1
288,0,16,1,33,0,6,16,10,1,0,6,2,10,62,1
293,0,16,1,33,0,6,16,10,1,0,6,2,10,62,1
297,0,16,1,33,0,6,16,10,1,0,6,2,10,62,1
63,0,9,0,47,0,8,1,0,0,0,0,0,0,0,1
48,1,10,0,20,0,4,2,0,0,0,1,1,0,0,1
287,0,16,1,33,0,6,16,10,1,0,6,2,10,62,1
35,0,12,1,16,0,4,3,0,0,0,0,0,0,0,1
72,0,12,1,16,0,4,4,0,0,0,0,1,0,24,1
28,1,10,0,10,0,4,1,0,0,0,0,0,0,0,1
72,0,12,1,16,0,4,4,0,0,0,0,1,0,23,1
27,0,10,0,10,0,4,1,0,0,0,0,0,0,0,1
37,1,10,0,19,0,4,2,0,0,0,0,0,0,0,1
45,0,19,1,19,0,5,3,0,0,0,0,0,0,0,1
45,0,15,0,23,0,6,1,0,0,0,0,0,0,0,1
54,0,8,0,39,0,6,2,0,0,0,0,0,0,6,1
143,0,13,0,27,0,6,2,2,0,0,2,1,2,4,1
295,0,24,0,19,0,5,14,10,1,0,6,2,10,62,1
110,0,19,1,19,0,4,3,2,0,0,4,1,2,0,1
93,0,16,0,50,0,8,5,0,1,0,1,1,0,2,1
101,0,16,0,50,0,8,5,0,1,0,1,1,0,0,1
36,0,16,0,13,0,5,1,0,0,0,0,0,0,0,1
78,0,34,1,37,0,4,3,0,0,0,0,0,0,0,1
83,0,11,0,39,0,6,2,1,0,0,3,1,1,3,1
261,0,34,1,37,0,4,14,8,1,0,3,1,8,49,1
49,0,9,0,33,0,6,2,0,0,0,0,0,0,0,1
124,0,23,0,29,0,5,2,2,0,0,4,1,2,0,1
123,0,23,0,29,0,5,2,2,0,0,3,1,2,0,1
72,0,17,0,48,0,6,1,0,0,0,0,0,0,23,1
106,0,33,0,32,0,6,2,0,0,0,1,1,0,12,1
370,0,58,3,11,0,15,14,4,2,0,6,2,4,30,1
55,0,18,1,30,0,5,3,0,0,0,0,0,0,2,1
55,0,18,1,30,0,5,3,0,0,0,0,0,0,2,1
37,0,17,0,13,0,5,1,0,0,0,0,0,0,0,1
56,0,8,0,41,0,8,1,0,0,0,0,0,0,0,1
45,0,17,1,21,0,5,3,0,0,0,0,0,0,0,1
97,0,14,0,76,0,10,2,0,0,0,0,0,0,0,1
90,0,17,1,66,0,9,2,0,0,0,0,0,0,22,1
85,0,14,0,64,0,10,2,0,0,0,0,0,0,0,1
77,0,16,0,31,0,6,3,0,1,0,1,1,0,0,1
50,0,20,0,23,0,5,2,0,0,0,0,0,0,0,1
128,0,15,0,38,0,8,3,1,1,0,2,1,1,1,1
72,0,12,1,16,0,4,4,0,0,0,0,1,0,21,1
44,0,18,0,19,0,4,2,0,0,0,0,0,0,0,1
44,0,18,0,19,0,4,2,0,0,0,0,0,0,0,1
47,0,12,0,28,0,5,2,0,0,0,0,0,0,1,1
44,0,17,1,20,0,5,2,0,0,0,0,0,0,0,1
44,0,17,1,20,0,5,2,0,0,0,0,0,0,0,1
60,0,21,1,32,0,6,3,0,0,0,0,0,0,6,1
51,0,21,1,23,0,6,2,0,0,0,0,0,0,6,1
31,0,16,0,8,0,4,1,0,0,0,0,0,0,0,1
92,0,27,1,28,0,5,5,1,0,0,2,1,0,7,1
93,0,27,1,28,0,5,5,1,0,0,2,1,0,7,1
317,0,24,1,194,0,10,3,4,0,0,6,2,4,124,1
70,0,13,2,27,1,6,6,0,0,0,1,1,0,12,1
80,0,23,0,50,0,6,2,0,0,0,0,0,0,4,1
58,0,17,1,34,0,7,2,0,0,0,0,0,0,0,1
153,0,21,1,57,0,6,2,1,0,0,5,1,1,28,1
48,0,22,1,19,0,5,2,0,0,0,0,0,0,5,1
63,0,14,0,42,0,6,2,0,0,0,0,0,0,0,1
66,0,25,0,34,0,6,2,0,0,0,0,0,0,0,1
46,1,12,0,26,0,5,2,0,0,0,0,0,0,0,1
78,0,25,1,18,0,5,3,1,0,0,2,1,0,3,1
82,0,25,1,18,0,5,3,1,0,0,2,1,1,3,1
267,0,25,1,18,0,5,3,1,0,0,2,1,1,33,1
263,0,25,1,18,0,5,3,1,0,0,2,1,0,33,1
263,0,25,1,18,0,5,3,1,0,0,2,1,0,31,1
267,0,25,1,18,0,5,3,1,0,0,2,1,1,31,1
267,0,25,1,18,0,5,3,1,0,0,2,1,1,31,1
263,0,25,1,18,0,5,3,1,0,0,2,1,0,33,1
77,0,20,0,25,0,5,3,0,1,0,1,1,0,0,1
267,0,25,1,18,0,5,3,1,0,0,2,1,1,37,1
263,0,25,1,18,0,5,3,1,0,0,2,1,0,37,1
51,0,23,1,21,0,6,2,0,0,0,0,0,0,0,1
38,0,18,0,13,0,5,1,0,0,0,0,0,0,0,1
92,0,22,0,63,0,9,1,0,0,0,0,0,0,1,1
271,0,18,0,37,0,4,14,13,0,0,10,2,0,79,1
56,0,23,0,26,0,5,2,0,0,0,0,0,0,1,1
283,0,13,2,27,1,7,17,10,1,0,6,3,10,72,1
60,0,15,0,17,0,4,3,0,1,0,2,1,0,1,1
60,0,15,0,17,0,4,3,0,0,0,2,1,0,1,1
65,0,8,0,50,0,8,2,0,0,0,0,0,0,0,1
40,0,11,0,22,0,6,1,0,0,0,0,0,0,0,1
135,0,21,1,57,0,6,2,0,0,0,3,1,0,28,1
94,0,16,0,50,0,8,5,0,1,0,1,2,0,2,1
102,0,16,0,50,0,8,5,0,1,0,1,2,0,0,1
244,0,17,0,26,0,6,13,8,0,0,4,2,8,62,1
106,0,16,0,22,0,5,3,0,1,0,2,1,0,6,1
42,0,8,0,27,0,5,2,0,0,0,0,0,0,0,1
60,0,10,0,43,0,6,2,0,0,0,0,0,0,3,1
115,0,16,0,22,0,5,3,0,1,0,2,1,0,6,1
72,0,12,0,53,0,8,2,0,0,0,0,0,0,0,1
28,0,13,1,8,0,3,2,0,0,0,0,0,0,0,1
60,0,15,0,38,0,8,2,0,0,0,0,0,0,0,1
75,0,18,0,50,0,6,1,0,0,0,0,0,0,26,1
36,0,13,1,16,0,5,2,0,0,0,0,0,0,4,1
87,0,25,0,55,0,8,1,0,0,0,0,0,0,19,1
73,0,16,0,50,0,7,4,0,0,0,0,0,0,0,1
23,0,10,0,6,0,4,1,0,0,0,0,0,0,0,1
46,0,15,1,24,0,6,2,0,0,0,0,0,0,0,1
40,0,22,0,11,0,3,2,0,0,0,0,0,0,1,1
106,0,20,0,45,0,5,3,0,0,0,1,1,0,12,1
60,0,12,0,41,0,6,2,0,0,0,0,0,0,0,1
35,0,15,1,13,0,5,2,0,0,0,0,0,0,0,1
272,0,16,0,153,0,9,11,4,0,0,2,1,4,41,1
209,0,14,1,22,0,6,3,2,0,0,3,1,2,84,1
47,0,18,0,22,0,5,2,0,0,0,0,0,0,0,1
31,0,17,1,7,0,5,2,0,0,0,0,0,0,0,1
71,0,20,1,44,0,8,2,0,0,0,0,0,0,4,1
133,0,21,0,105,0,8,20,0,0,0,0,0,0,0,1
81,0,23,0,26,0,5,2,0,0,0,2,1,0,1,1
28,0,17,0,4,0,4,1,0,0,0,0,0,0,0,1
31,0,10,0,14,0,5,1,0,0,0,0,0,0,0,1
71,0,16,0,48,0,7,2,0,0,0,0,0,0,2,1
41,0,18,1,16,0,5,2,0,0,0,0,0,0,0,1
252,0,16,2,229,0,9,3,0,0,0,0,0,0,77,1
47,0,15,0,25,0,6,1,0,0,0,0,0,0,0,1
133,0,21,0,105,0,8,20,0,0,0,0,0,0,0,1
86,0,13,0,66,0,8,1,0,0,0,0,0,0,0,1
313,0,14,1,50,0,5,16,10,1,0,6,2,10,62,1
46,0,11,0,28,0,7,2,0,0,0,0,0,0,0,1
105,0,7,0,39,0,6,2,1,0,0,1,1,1,1,1
46,0,12,1,27,0,5,3,0,0,0,0,0,0,0,1
50,0,24,1,19,0,4,3,0,0,0,0,0,0,1,1
61,0,13,0,41,0,9,1,0,0,0,0,0,0,2,1
39,0,13,0,19,0,4,2,0,0,0,0,0,0,1,1
117,0,15,0,95,0,6,4,0,0,0,0,0,0,41,1
53,0,9,1,16,0,4,4,0,1,0,1,1,0,0,1
70,0,12,1,44,0,7,3,0,0,0,1,1,0,0,1
84,0,19,1,58,0,6,3,0,0,0,0,0,0,12,1
42,0,17,0,18,0,4,2,0,0,0,0,0,0,0,1
31,0,9,0,15,0,6,1,0,0,0,0,0,0,0,1
36,0,22,0,7,0,5,1,0,0,0,0,0,0,0,1
76,0,23,1,46,0,8,2,0,0,0,0,0,0,0,1
70,0,24,1,12,0,4,5,0,0,0,2,2,0,2,1
43,0,14,0,22,0,5,1,0,0,0,0,0,0,0,1
72,0,16,0,49,0,7,2,0,0,0,0,0,0,9,1
32,0,9,1,16,0,4,3,0,0,0,0,0,0,0,1
42,0,13,0,22,0,6,1,0,0,0,0,0,0,0,1
67,0,15,0,45,0,4,2,0,0,0,0,0,0,21,1
162,0,21,1,12,0,5,3,4,0,0,5,1,4,22,1
253,0,24,1,12,0,4,14,9,0,0,11,2,9,61,1
258,0,24,1,12,0,4,15,10,0,0,6,2,10,62,1
50,0,11,0,32,0,6,2,0,0,0,0,0,0,0,1
43,0,14,0,22,0,4,2,0,0,0,0,0,0,4,1
243,0,24,1,12,0,4,15,12,0,0,9,2,0,74,1
267,0,29,1,18,0,5,3,1,0,0,2,1,0,45,1
212,0,16,0,22,0,5,3,2,1,0,4,1,2,39,1
223,0,16,0,22,0,5,3,2,1,0,4,1,2,39,1
50,0,12,1,31,0,6,3,0,0,0,0,0,0,0,1
92,0,16,0,50,0,7,5,0,1,0,1,1,0,2,1
100,0,16,0,50,0,7,5,0,1,0,1,1,0,0,1
30,0,15,1,8,0,5,2,0,0,0,0,0,0,0,1
30,0,15,1,8,0,5,2,0,0,0,0,0,0,0,1
39,0,11,0,21,0,5,2,0,0,0,0,0,0,0,1
105,0,16,0,27,0,4,2,0,0,0,1,1,0,0,1
292,0,16,1,64,0,7,15,9,0,0,5,2,9,74,1
292,0,16,1,64,0,7,15,9,0,0,5,2,9,74,1
33,0,17,2,9,0,4,3,0,0,0,0,0,0,0,1
61,0,21,0,33,0,4,1,0,0,0,0,0,0,14,1
29,0,13,1,9,0,4,2,0,0,0,0,0,0,0,1
45,0,20,2,18,0,6,3,0,0,0,0,0,0,1,1
34,0,10,0,17,0,5,2,0,0,0,0,0,0,0,1
57,0,14,0,36,0,5,2,0,0,0,0,0,0,2,1
57,0,14,0,36,0,5,2,0,0,0,0,0,0,2,1
41,0,16,1,18,0,6,2,0,0,0,0,0,0,1,1
59,0,19,0,33,0,5,2,0,0,0,0,0,0,0,1
55,0,19,0,29,0,8,1,0,0,0,0,0,0,1,1
45,0,18,0,20,0,7,1,0,0,0,0,0,0,2,1
37,0,10,0,20,0,5,2,0,0,0,0,0,0,0,1
55,0,22,1,26,0,6,2,0,0,0,0,0,0,0,1
70,0,13,0,50,0,7,2,0,0,0,0,0,0,12,1
99,0,10,0,48,0,7,3,0,0,0,1,1,0,13,1
42,0,16,0,12,0,5,1,0,0,0,1,1,0,1,1
255,0,10,0,23,0,5,14,10,0,0,6,2,10,62,1
237,0,10,0,20,0,5,14,12,0,0,9,2,0,74,1
252,0,10,0,20,0,5,14,10,0,0,6,2,10,62,1
247,0,10,0,20,0,5,13,9,0,0,11,2,9,61,1
244,0,10,0,17,0,5,13,9,0,0,11,2,9,61,1
54,0,11,0,36,0,5,2,0,0,0,0,0,0,4,1
36,0,10,0,19,0,5,1,0,0,0,0,0,0,4,1
313,0,10,0,48,0,7,14,12,0,0,9,2,12,75,1
265,0,10,0,48,0,7,14,12,0,0,9,2,0,75,1
269,0,31,1,14,0,4,3,1,0,0,2,1,1,26,1
269,0,31,1,14,0,4,3,1,0,0,2,1,1,26,1
39,0,18,0,14,0,4,1,0,0,0,0,0,0,0,1
48,0,18,0,23,0,4,2,0,0,0,0,0,0,0,1
40,1,18,0,14,0,4,1,0,0,0,0,0,0,0,1
31,0,16,1,8,0,4,2,0,0,0,0,0,0,0,1
104,0,17,1,80,0,8,3,0,0,0,0,0,0,18,1
34,0,10,0,17,0,5,2,0,0,0,0,0,0,0,1
45,0,21,1,17,0,4,3,0,0,0,0,0,0,1,1
97,0,16,0,48,0,7,2,0,0,0,1,1,0,2,1
57,0,23,0,27,0,4,2,0,0,0,0,0,0,0,1
47,0,18,1,22,0,4,3,0,0,0,0,0,0,4,1
36,0,21,0,8,0,4,1,0,0,0,0,0,0,0,1
258,0,16,0,18,0,5,2,1,0,0,2,1,1,28,1
74,0,16,0,18,0,5,2,1,0,0,2,1,1,0,1
77,0,22,1,26,0,6,3,0,1,0,1,1,0,0,1
136,0,16,0,48,0,7,2,2,0,0,4,1,2,2,1
254,0,16,0,18,0,5,2,1,0,0,2,1,0,24,1
71,0,25,1,39,0,7,2,0,0,0,0,0,0,0,1
41,0,20,0,14,0,5,1,0,0,0,0,0,0,0,1
31,0,12,1,12,0,5,2,0,0,0,0,0,0,0,1
94,0,19,0,68,0,8,2,0,0,0,0,0,0,0,1
63,0,16,0,40,0,7,1,0,0,0,0,0,0,2,1
61,0,33,0,21,0,4,2,0,0,0,0,0,0,2,1
61,0,19,1,35,0,7,3,0,0,0,0,0,0,0,1
82,0,30,1,18,0,5,3,1,0,0,2,1,1,3,1
103,0,16,0,80,0,11,2,0,0,0,0,0,0,0,1
37,0,16,1,14,0,4,3,0,0,0,0,0,0,1,1
127,0,21,2,99,0,12,6,0,0,0,0,0,0,23,1
38,0,20,1,11,0,5,2,0,0,0,0,0,0,0,1
268,0,30,1,18,0,5,3,1,0,0,2,1,0,32,1
272,0,30,1,18,0,5,3,1,0,0,2,1,1,32,1
122,0,27,1,88,0,9,3,0,0,0,0,0,0,54,1
94,0,16,0,71,0,11,1,0,0,0,0,0,0,0,1
98,0,14,1,77,0,9,4,0,0,0,0,0,0,3,1
106,0,23,1,76,0,9,2,0,0,0,0,0,0,45,1
265,0,31,1,14,0,4,3,1,0,0,2,1,0,24,1
265,0,31,1,14,0,4,3,1,0,0,2,1,0,24,1
42,0,13,0,22,0,6,2,0,0,0,0,0,0,0,1
139,0,13,0,49,0,8,4,1,1,0,1,1,1,20,1
43,0,13,1,23,0,4,3,0,0,0,0,0,0,0,1
104,0,26,1,71,0,10,3,0,0,0,0,0,0,0,1
86,0,13,0,66,0,9,1,0,0,0,0,0,0,15,1
106,0,21,1,78,0,13,3,0,0,0,0,0,0,0,1
41,0,10,0,24,0,6,1,0,0,0,0,0,0,0,1
78,0,14,1,57,0,8,2,0,0,0,0,0,0,0,1
64,1,18,0,23,0,4,2,0,0,0,1,1,0,0,1
154,1,12,0,26,0,6,4,3,0,0,4,1,3,1,1
106,0,23,1,76,0,9,2,0,0,0,0,0,0,46,1
33,0,12,0,14,0,4,2,0,0,0,0,0,0,1,1
60,0,15,0,17,0,4,3,0,0,0,2,1,0,1,1
60,0,15,0,17,0,4,2,0,0,0,2,1,0,1,1
51,0,8,0,36,0,4,1,0,0,0,0,0,0,2,1
176,0,19,0,33,0,5,4,6,1,0,7,1,6,14,1
269,0,31,1,14,0,4,3,1,0,0,2,1,1,24,1
269,0,31,1,14,0,4,3,1,0,0,2,1,1,24,1
111,0,26,1,78,0,10,4,0,0,0,0,0,0,0,1
86,0,13,0,66,0,9,1,0,0,0,0,0,0,20,1
42,0,16,0,19,0,5,2,0,0,0,0,0,0,2,1
79,0,18,0,54,0,9,2,0,0,0,0,0,0,0,1
30,0,11,0,12,0,5,1,0,0,0,0,0,0,1,1
35,0,11,0,17,0,5,2,0,0,0,0,0,0,1,1
63,0,18,0,23,0,4,2,0,0,0,1,1,0,0,1
60,0,15,0,17,0,4,3,0,1,0,2,1,0,1,1
54,0,16,0,31,0,7,1,0,0,0,0,0,0,0,1
244,0,10,0,17,0,5,13,9,0,0,11,2,9,61,1
271,0,16,0,12,0,5,14,10,1,0,6,1,10,65,1
30,0,16,1,7,0,5,2,0,0,0,0,0,0,0,1
60,0,15,0,17,0,4,2,0,1,0,2,1,0,1,1
89,0,17,1,47,0,8,3,0,0,0,2,1,0,0,1
54,0,17,1,30,0,7,4,0,0,0,0,0,0,1,1
269,0,31,1,14,0,4,3,1,0,0,2,1,1,23,1
269,0,31,1,14,0,4,3,1,0,0,2,1,1,23,1
57,0,18,0,32,0,6,1,0,0,0,0,0,0,4,1
54,0,11,0,36,0,6,3,0,0,0,0,0,0,1,1
62,0,10,0,45,0,7,2,0,0,0,0,0,0,0,1
50,0,22,0,21,0,4,2,0,0,0,0,0,0,4,1
67,0,15,0,45,0,4,2,0,0,0,0,0,0,20,1
66,0,15,0,44,0,4,2,0,0,0,0,0,0,19,1
299,0,25,1,37,0,5,4,5,1,0,6,1,5,42,1
299,0,25,1,37,0,5,4,5,1,0,6,1,5,42,1
69,0,25,1,37,0,5,3,0,0,0,0,0,0,0,1
69,0,25,1,37,0,5,3,0,0,0,0,0,0,0,1
394,0,13,1,22,0,4,4,7,1,0,8,1,7,73,1
43,0,12,0,24,0,6,1,0,0,0,0,0,0,0,1
281,0,31,1,14,0,4,3,3,0,0,4,1,3,27,1
281,0,31,1,14,0,4,3,3,0,0,4,1,3,27,1
69,0,23,1,39,0,5,6,0,0,0,0,0,0,1,1
153,0,21,1,57,0,6,2,1,0,0,5,1,1,27,1
38,0,13,0,18,0,5,2,0,0,0,0,0,0,0,1
33,0,22,0,4,0,4,1,0,0,0,0,0,0,0,1
65,0,20,0,38,0,6,1,0,0,0,0,0,0,1,1
107,0,20,1,80,0,11,3,0,0,0,0,0,0,0,1
43,0,19,0,17,0,4,1,0,0,0,0,0,0,0,1
109,0,27,0,41,0,7,3,0,0,0,1,1,0,14,1
66,0,17,1,42,0,9,2,0,0,0,0,0,0,2,1
119,0,14,0,98,0,8,1,0,0,0,0,0,0,4,1
109,0,14,2,88,0,7,3,0,0,0,0,0,0,0,1
30,0,8,0,15,0,6,1,0,0,0,0,0,0,6,1
40,0,16,1,17,0,6,2,0,0,0,0,0,0,0,1
71,0,21,0,32,0,7,1,0,0,0,1,1,0,2,1
46,0,17,1,22,0,6,3,0,0,0,0,0,0,0,1
45,0,12,0,26,0,5,2,0,0,0,0,0,0,1,1
83,0,11,0,39,0,6,2,1,0,0,3,1,1,2,1
73,0,23,1,43,0,8,4,0,0,0,0,0,0,1,1
148,0,12,0,26,0,5,2,1,0,0,2,1,2,53,1
76,0,22,2,47,0,7,4,0,0,0,0,0,0,0,1
148,0,12,0,26,0,5,2,1,0,0,2,1,2,39,1
130,0,23,1,85,0,9,3,0,0,0,1,1,0,50,1
87,0,19,0,39,0,7,3,0,1,0,1,1,0,0,1
114,0,17,0,90,0,10,4,0,0,0,1,0,0,3,1
248,0,11,0,4,0,13,11,9,0,0,11,3,9,34,1
207,0,23,1,85,0,9,3,4,0,0,6,2,4,53,1
30,0,14,0,9,0,5,1,0,0,0,0,0,0,0,1
32,0,10,0,15,0,4,1,0,0,0,0,0,0,4,1
117,0,16,0,45,0,7,4,1,1,0,2,1,1,1,1
41,0,17,1,17,0,3,3,0,0,0,0,0,0,0,1
262,0,15,0,48,0,5,11,10,1,0,11,2,10,12,1
50,0,20,0,23,0,5,2,0,0,0,0,0,0,2,1
50,0,20,0,23,0,5,2,0,0,0,0,0,0,2,1
50,0,20,0,23,0,5,2,0,0,0,0,0,0,2,1
50,0,20,0,23,0,5,2,0,0,0,0,0,0,2,1
50,0,20,0,23,0,5,2,0,0,0,0,0,0,2,1
